driverId,week,hours-logged,miles-logged
32,42,75,3900
61,42,52,700
41,23,58,1700
77,5,51,400
65,19,60,3300
26,50,59,1800
66,37,64,300
72,46,73,1700
73,28,59,0
101,34,61,3700
50,28,69,2500
94,49,56,2200
24,33,68,2500
10,31,80,3800
57,38,57,100
75,38,58,200
66,5,74,3800
77,18,67,2700
98,46,65,200
48,4,57,500
67,7,80,1500
103,25,53,1800
63,43,67,3600
105,8,66,2500
13,1,50,0
84,25,57,2300
67,15,50,1600
96,24,52,600
109,26,71,3500
22,23,67,3000
46,52,68,2000
109,4,68,2100
89,23,53,2100
86,47,52,1300
87,17,59,3600
85,48,70,2300
57,37,59,2200
73,8,55,2300
88,31,54,1700
77,50,71,1400
85,36,76,1700
35,20,55,2300
67,8,58,1900
13,29,53,2300
50,10,67,3200
27,12,56,2500
60,16,71,3500
53,44,73,1000
104,24,50,2200
67,12,60,3000
86,30,68,800
35,42,66,3400
87,19,61,100
68,21,59,2600
19,46,72,1800
73,51,58,1100
22,1,72,3500
71,39,63,2100
109,47,66,4000
48,7,60,200
21,50,75,2900
84,2,56,2000
90,52,52,1000
46,42,80,3600
24,49,76,2500
68,51,63,4000
72,16,51,1700
104,32,79,3900
85,16,62,1400
14,34,77,3300
23,1,65,500
40,42,66,1600
67,22,72,1000
84,21,56,3100
50,6,76,3800
35,12,62,3600
19,13,76,3600
12,9,68,2800
64,31,80,3100
43,19,68,400
31,49,53,3200
22,4,64,1000
64,24,57,900
71,51,56,1500
75,34,62,800
108,15,56,1000
56,48,70,2000
11,34,70,200
87,52,59,2500
60,16,56,3200
31,8,57,3200
46,36,72,1000
58,30,74,2800
37,29,55,1900
45,25,64,2300
93,44,79,2300
34,45,72,2800
56,33,51,800
79,26,51,1300
55,25,61,3300
100,37,53,2300
81,41,63,600
85,49,78,2900
60,39,73,2400
36,5,72,2700
31,12,71,500
94,39,76,3800
109,43,70,2400
90,41,68,1800
70,21,64,3800
95,24,58,4000
66,30,64,3800
56,29,72,1500
84,20,58,1200
33,32,69,2800
17,47,56,700
81,5,50,400
99,48,78,3100
22,40,56,2400
46,39,56,1500
108,18,72,1000
73,38,50,400
15,51,77,1800
36,49,57,3000
20,39,64,1000
87,5,73,600
26,21,54,1100
93,10,75,1200
47,10,68,400
20,8,77,100
64,44,77,1100
18,9,72,3600
102,28,54,3900
18,14,63,2000
29,24,55,1400
31,35,64,3000
31,28,73,2900
41,43,59,3400
102,42,57,1300
37,44,61,1100
98,31,62,4000
66,15,53,300
22,36,69,3400
52,19,59,100
79,41,60,700
77,9,80,0
40,20,54,3700
44,50,80,900
73,19,67,2700
105,51,63,2200
70,10,80,1800
37,26,79,1600
87,6,77,2800
68,43,71,1900
62,22,58,2000
62,37,50,700
85,6,71,2900
31,14,74,3600
26,9,70,1400
56,44,78,3800
37,17,55,2500
42,3,56,1900
42,51,70,2600
54,13,72,2200
105,48,73,3400
61,19,79,800
16,9,72,600
46,6,80,3600
54,23,55,1300
66,1,67,3600
48,44,79,2300
89,35,77,3800
85,29,74,2300
29,43,62,2200
31,21,67,4000
40,33,59,3000
99,47,51,1900
108,32,59,3700
52,16,79,1400
93,34,55,2000
53,27,74,3300
74,29,68,3300
21,13,74,1900
43,39,64,3000
30,28,71,1000
24,34,65,1200
81,26,63,300
62,6,56,1400
95,43,71,1100
32,19,77,3100
17,12,69,3600
98,11,58,3400
28,22,73,1800
98,3,80,2400
70,13,52,3500
10,9,70,1200
19,7,58,2400
109,31,51,1800
46,25,66,500
35,40,73,3000
107,11,80,3500
42,5,78,200
87,45,74,500
33,14,63,1600
11,22,60,2300
14,36,70,3900
94,29,69,2600
73,7,76,300
76,13,78,3900
35,37,75,0
94,28,78,3400
18,4,58,0
42,47,67,2600
91,40,61,1100
69,15,75,1100
19,31,77,3600
103,35,55,2100
62,10,67,2400
64,32,55,3400
91,16,80,900
45,13,50,4000
48,30,63,1000
64,47,63,1300
42,31,63,0
103,13,58,100
50,1,66,1800
33,34,72,800
32,16,66,500
106,28,62,1400
93,28,80,1900
101,1,68,200
78,3,79,500
24,39,76,800
89,13,64,4000
42,13,66,2100
99,20,73,2500
24,5,55,800
37,15,58,0
65,30,80,1600
87,49,50,4000
64,34,76,3700
39,15,51,700
11,18,50,1200
35,23,75,3600
98,11,71,2100
91,49,52,1400
74,10,67,1300
79,31,72,1200
23,9,68,600
93,38,54,2500
76,11,50,2900
59,27,51,2800
68,6,68,100
11,37,61,1700
92,11,66,2600
29,27,65,0
55,50,78,100
49,23,72,1100
41,40,77,3100
92,24,67,3900
96,44,74,300
81,4,77,1300
51,36,62,200
39,34,78,3600
92,33,64,0
23,5,66,0
47,44,54,1000
10,29,79,3900
62,15,73,3500
22,38,57,1800
83,8,53,2800
30,10,55,1600
67,30,65,100
38,13,62,0
62,48,68,900
19,2,55,3900
70,3,79,500
66,31,62,2700
106,22,60,600
87,17,67,400
82,40,70,2700
108,22,63,3300
20,3,63,900
100,35,50,700
109,51,68,2800
48,51,74,300
99,52,58,3600
22,2,71,0
93,38,50,3200
42,14,63,3900
48,51,59,3000
12,30,69,3800
72,32,57,2500
84,40,63,2800
50,11,59,2700
60,11,60,2600
39,20,72,3600
88,12,70,200
43,32,66,2700
103,44,51,1100
49,47,54,1000
67,4,72,2700
80,41,55,4000
100,48,50,0
107,1,69,2600
94,41,62,3800
62,26,76,2700
107,33,77,3400
108,8,78,3400
30,2,73,1500
82,7,75,3700
28,51,71,1100
86,9,63,3700
64,10,56,3800
83,20,66,2800
83,13,68,2400
78,50,73,2500
79,19,65,300
53,30,66,500
104,52,63,4000
106,36,61,0
94,47,78,900
89,41,55,1500
15,9,50,3800
15,27,50,2200
49,38,80,400
72,30,57,3800
82,47,72,200
28,45,50,3800
17,39,77,3600
55,34,61,3900
82,9,74,3300
11,1,80,1000
54,5,57,500
97,38,60,3800
102,33,64,3100
56,19,78,900
78,34,67,2200
48,7,75,2500
25,11,63,1500
45,41,60,2000
28,45,56,100
11,46,62,1100
60,24,69,400
15,36,79,2900
29,47,65,3300
26,32,77,1600
79,24,51,900
105,8,67,2100
56,45,62,700
53,39,62,2300
17,16,52,3700
106,39,55,100
65,12,58,1500
52,2,76,1900
104,40,60,300
101,30,54,1400
99,6,65,2900
39,25,65,3300
46,30,71,3800
85,46,74,900
90,18,80,500
81,18,53,800
95,36,61,100
43,19,70,500
11,52,77,3200
38,28,77,500
77,30,72,2200
72,39,75,2400
17,47,68,3500
96,14,73,1200
21,43,78,1800
95,42,56,3800
43,19,50,3100
68,32,55,2000
93,24,70,1600
73,13,57,4000
71,8,73,0
26,5,51,2100
41,8,64,3800
54,4,69,1800
72,13,63,1600
33,6,58,300
96,48,57,3500
20,9,70,3100
61,2,57,3600
55,17,62,2700
80,37,54,2400
58,39,64,200
45,30,63,100
106,30,71,2000
61,1,80,600
95,16,74,3600
94,16,58,200
51,28,75,1700
62,30,62,700
34,25,69,2600
81,42,69,2500
73,3,77,2000
18,4,62,1100
82,25,52,1300
49,4,74,2700
28,16,78,900
106,13,76,2800
92,37,69,2500
70,32,76,1900
57,14,59,3000
35,39,57,3600
17,8,80,2200
60,51,59,800
69,37,67,900
32,8,76,3200
13,51,51,3100
93,26,70,3900
57,8,76,1100
49,50,56,2400
101,29,53,900
94,13,80,2600
24,23,69,2400
10,12,72,1500
56,7,57,1300
57,15,70,2600
23,37,50,1300
75,12,54,400
44,49,52,3400
68,36,80,3300
24,29,50,1100
78,5,78,1400
49,13,68,3400
86,33,68,3400
39,20,55,2900
108,43,53,2500
34,32,62,700
105,30,50,2800
106,18,65,1100
29,12,70,3300
93,7,75,3100
53,50,62,3100
94,47,70,3300
78,46,51,3100
103,47,80,400
31,52,64,1700
90,8,57,2500
85,16,75,1000
35,52,73,500
89,42,77,600
88,3,64,2700
86,3,78,2100
42,51,68,1400
54,21,53,3800
108,2,72,1700
38,27,56,3900
75,37,57,1400
30,40,67,1700
79,6,67,2000
74,32,58,2000
99,28,78,1500
81,16,50,900
106,23,56,3000
94,29,63,800
87,23,78,400
28,3,79,3700
73,52,64,200
93,7,56,3800
23,43,61,2000
31,30,73,2200
37,30,65,1000
80,13,51,100
97,49,69,2300
59,40,66,1400
49,10,66,1900
87,47,69,2200
13,23,69,3100
109,24,61,1100
81,13,68,3600
100,50,76,3900
71,10,59,2100
100,46,69,2000
42,52,78,1600
81,29,51,2700
59,51,70,1500
39,19,70,100
91,12,59,0
36,20,60,2100
64,43,77,1200
79,45,65,200
60,17,75,3700
80,40,70,300
80,5,50,600
29,34,67,3200
100,12,70,1900
69,19,56,1000
93,39,56,3000
42,12,71,400
74,16,65,2100
70,36,69,2200
14,52,50,1800
109,31,60,1000
99,35,64,3700
40,43,70,2500
89,8,60,4000
57,43,61,2400
47,39,62,3400
34,3,67,100
30,8,61,2600
102,19,57,2200
107,26,52,1000
39,1,52,3100
17,51,65,1200
66,46,63,100
61,42,77,1000
75,31,67,3400
44,4,69,3300
85,7,73,2100
18,11,77,100
29,37,76,600
17,7,62,1100
33,42,76,200
63,49,66,1700
70,19,63,2700
15,28,55,3500
26,27,79,2000
97,40,57,3300
21,27,75,3900
84,46,58,600
10,31,74,3700
38,45,51,3200
71,22,80,2200
57,6,67,1300
103,18,77,600
54,20,65,2100
60,39,80,3400
92,46,64,3500
101,7,65,400
109,44,63,3500
40,42,75,500
99,24,50,3500
99,9,73,1100
109,36,57,2900
69,40,76,3600
79,52,73,500
32,22,75,2600
21,24,58,3500
65,20,55,3500
108,23,78,2600
90,13,51,400
20,47,69,400
64,34,57,3700
85,26,76,2000
19,12,74,3600
41,30,65,3700
88,37,70,1100
18,41,69,4000
60,10,56,300
17,41,72,0
80,47,66,2500
30,46,67,600
43,29,71,1400
87,46,74,2400
20,22,57,3600
48,13,69,1900
17,44,63,3500
86,36,61,2600
78,18,64,1600
24,6,71,100
52,7,71,500
102,39,57,700
104,45,67,3800
85,3,63,3300
70,18,66,500
15,41,63,2600
99,48,74,1700
53,35,65,0
27,48,67,800
77,28,67,900
109,20,55,1500
70,20,69,2800
45,6,55,1900
42,49,66,2100
28,25,59,300
68,20,50,1200
57,15,77,400
29,49,61,800
65,29,72,700
72,48,77,3600
54,27,70,700
18,23,53,1700
99,38,66,1800
48,27,60,3200
53,52,67,1200
28,3,60,300
21,32,70,900
54,1,53,2600
61,14,58,3700
12,33,79,900
47,7,66,1200
11,5,74,2800
107,32,52,1000
68,16,58,1600
99,3,71,2900
77,33,50,1400
37,8,66,600
107,8,75,2100
47,29,61,2300
106,21,74,3800
30,48,74,1900
40,24,55,600
76,30,76,2600
44,51,64,2500
81,44,55,3600
97,20,56,1900
72,7,53,1900
18,51,59,1600
58,21,61,1300
48,47,54,3000
43,45,59,1800
69,25,64,3100
72,17,58,600
16,30,80,1200
97,16,65,300
49,2,66,3200
101,31,66,1400
19,43,71,1500
11,35,50,2800
32,18,65,2700
35,33,60,0
105,35,73,1900
78,43,55,600
62,26,60,300
48,6,79,3100
23,47,58,3900
40,24,52,1300
94,16,59,2200
43,46,50,2200
31,21,67,3200
29,31,52,1500
96,21,50,500
86,44,76,3000
42,22,62,3400
76,26,71,1700
80,24,60,1000
69,24,72,3400
61,11,78,900
37,47,80,400
84,33,79,800
12,5,74,3600
41,6,51,100
46,3,59,3200
98,39,68,300
15,32,56,2900
79,7,62,2800
10,49,66,500
84,46,61,3300
60,7,56,2000
18,26,66,200
25,15,58,900
59,25,77,900
88,37,79,1600
22,12,79,2700
88,14,72,3300
100,34,64,0
57,17,75,3500
28,29,70,1600
26,36,50,700
58,4,75,1800
60,27,51,2600
62,12,58,2600
29,39,74,3900
57,10,66,3800
88,37,72,1800
11,8,57,3600
26,5,76,1800
15,27,73,200
36,46,75,2800
37,7,79,800
66,26,52,3700
95,43,63,2100
96,38,64,200
85,23,75,3100
107,23,73,1400
59,20,55,500
12,8,66,1100
101,13,64,2700
53,13,58,1600
55,7,64,3000
97,11,74,2600
66,36,69,2100
24,46,75,1000
42,7,53,300
78,22,52,2200
47,10,68,2400
36,4,63,2500
11,6,50,1900
60,34,65,2700
87,8,59,0
96,9,78,2600
86,13,62,800
34,3,57,1000
85,13,52,1500
23,8,66,3400
69,50,80,3500
57,20,70,800
79,43,61,2900
84,11,64,3000
104,3,60,2900
47,5,50,2400
81,4,56,4000
60,3,71,1900
46,26,55,1200
75,8,57,1400
32,33,51,900
82,38,78,1500
107,11,56,3600
40,44,79,1200
84,1,80,600
72,6,50,1600
16,40,57,1500
32,30,64,4000
71,16,61,100
55,5,68,400
84,8,71,1300
41,36,63,300
32,45,53,1900
85,17,57,1600
102,43,79,3800
97,39,76,1800
94,38,69,2300
105,18,55,3600
95,24,70,100
24,45,52,1000
85,49,72,3900
33,19,75,400
76,15,73,2400
74,21,70,3800
46,20,55,3000
23,44,76,2500
98,40,51,3800
39,35,75,2600
75,39,67,2300
91,11,66,1500
56,2,69,3700
64,9,61,2600
90,4,62,4000
82,22,63,800
54,42,61,3700
69,9,80,2400
80,12,53,2500
33,23,77,1000
39,35,75,3100
61,9,58,2800
